route_distance_km,route_historical_delay_rate,truck_health_score,truck_age_days,driver_delay_rate,weather_rain_mm,is_friday,is_night_trip,fastag_balance,eway_hours_remaining,load_weight_quintal,was_delayed,actual_delay_hours
1393,0.1352442673577903,62,1372,0.13752938373085985,5,False,False,3766.019093411971,33.691876329427814,447.6886031594013,True,0.6
348,0.10169104995676369,39,2370,0.3238909228013578,0,False,False,1169.710281196195,8.138104624993932,244.19732157125927,False,0.0
468,0.3464501818443587,91,592,0.20780027696525544,50,False,False,1179.8895379430269,16.35469575997515,135.45737725668045,True,3.1
1406,0.21256561988107114,83,1874,0.14076534197505905,0,False,False,777.9718884663101,13.115552650675596,178.08283313075066,False,0.0
555,0.3954994712723494,46,2182,0.10024218463560781,30,False,False,1857.2918034902623,7.616958432454943,395.7729692618238,True,4.0
331,0.14809602970808972,61,2344,0.14017962470973205,30,False,False,305.2360743232492,41.945082361309964,394.71545714781473,True,1.0
257,0.23178173073006553,60,2735,0.14431432238746394,0,True,False,864.3246091288561,24.392970985608496,308.8712881597815,False,0.0
84,0.3673873352904615,64,1760,0.014132865094091819,0,False,True,3744.1682809315807,10.506812520383184,224.70612419429273,False,0.0
568,0.1312936699557836,40,1847,0.37112104337849733,5,False,False,2430.907127251417,10.564069534941119,787.5775315524535,True,0.5
165,0.10768787037783584,93,1371,0.19178477047562117,0,True,False,895.128789606736,7.800805749299455,678.518547977144,False,0.0
88,0.21497550968687684,87,739,0.07088382629731411,0,False,True,3837.0352256812857,34.805376306727425,397.1278199757468,False,0.0
250,0.2260297364897743,49,566,0.016382482971003223,50,False,False,1427.3072711173597,5.815114860958383,533.9965101052223,False,0.0
516,0.1790985646083168,68,694,0.08325273944268563,0,False,True,4695.548686730442,39.05739649865189,569.9037474873055,False,0.0
196,0.168159668924245,36,585,0.01580198895498084,15,False,False,4410.173169210107,11.043862383366864,636.1520436418874,False,0.0
486,0.27289062509209855,42,563,0.11800745122767947,15,False,False,1915.7469296736463,40.19672873562845,285.1048482223886,True,2.7
583,0.13945920796004688,49,2821,0.047208365095918,30,False,True,593.8938074383442,7.881083323958735,433.48114132926725,True,0.2
70,0.21310540977365977,42,544,0.11965823700819263,0,False,False,380.47798156072815,6.485875388644127,706.1467462978354,False,0.0
356,0.10525777274784359,34,265,0.27566490427898416,0,False,False,2238.5632187595647,21.905135760825274,493.0257409809165,False,0.0
195,0.2940239076067297,73,2851,0.14489470237910346,30,True,False,476.262220641175,8.028363688606344,471.0251547798258,True,1.0
578,0.2612059355679977,80,1278,0.18793154688109845,0,False,True,3979.6639024645624,16.506253366316372,616.9104787298472,False,0.0
577,0.3263201456760859,77,450,0.056156980393858684,5,False,True,3356.6313509923853,10.503273292007357,678.2857284124908,False,0.0
550,0.25494087253515474,65,2502,0.020430883211553532,0,True,True,1833.5412914702363,28.189292367172452,386.8422661678497,True,4.3
324,0.3497432864434662,31,916,0.28355849315874243,50,False,False,1738.65896748417,37.57541115387228,371.78362560565057,False,0.0
266,0.3066760938491418,75,2469,0.0672763174206568,30,False,True,2394.069661215146,23.177468421801592,273.06167848469863,True,1.2
560,0.3206345899059744,88,2217,0.0023046595835791274,30,False,False,2382.986522414602,33.02514435350304,550.6375983267864,False,0.0
145,0.14521156685077938,80,2676,0.0411986132835771,0,False,False,2028.7752770671727,13.213434651111683,515.846639255979,False,0.0
477,0.25428463292253756,53,398,0.32461813207665213,50,False,False,4379.033163395817,31.184822257444242,183.25092281861146,False,0.0
1398,0.25780592195898316,58,1129,0.10643902381663342,50,False,False,3929.4063642896926,46.541945499268,744.5665029710118,True,4.3
558,0.1524200799501448,95,2579,0.36968833667591583,5,False,True,3564.897324240888,16.115214933582735,447.9377430591392,True,7.0
568,0.283434469116351,83,1703,0.21947696073128997,5,True,False,4338.185460402053,33.71793050620091,461.76528988578997,False,0.0
1412,0.17919937036762165,76,1298,0.18427474384307524,0,False,False,887.3000661615366,34.38324525882989,145.89688515366305,False,0.0
554,0.22707710457401964,56,2464,0.0013977345807844267,5,False,False,3622.2596752883096,14.594896746706643,703.2890298157364,False,0.0
1409,0.10496953607498802,60,1853,0.2080860572309555,0,False,True,3808.625722678915,33.951192200612766,133.06235553672798,True,1.2
197,0.10755514909070589,71,1518,0.25870128498509476,50,False,False,4599.918241511486,10.104361791455586,121.40027418879689,True,8.6
169,0.2871157607302895,92,300,0.22085276841526924,0,False,True,3960.9589280213836,25.66740942160373,670.1980383776852,True,2.7
235,0.2655905776921794,45,2950,0.24346080085039531,50,False,False,2855.6451581755537,25.922734843115833,654.956856384306,True,7.2
84,0.31371663815741907,54,766,0.3901528608556468,0,False,True,3984.50690646501,42.328498298844174,678.1818530906095,False,0.0
78,0.22270686479576962,74,2186,0.2569940022521295,30,False,True,2271.240021513918,21.300339444464708,619.1183118390073,True,2.6
563,0.1887131670505905,90,281,0.30423737670567563,15,False,False,1529.2780349181685,32.64267274281427,284.3381379753414,False,0.0
161,0.18613858413056272,76,1813,0.17355849471591625,0,False,False,1337.4011856865304,10.973525424540737,757.6353178525147,False,0.0
1396,0.1529009449386068,49,2382,0.08187005692925986,50,True,False,1592.1876807060107,11.320343278743662,388.43109109234484,True,0.9
160,0.3074554989411965,54,1779,0.026042466962303834,50,True,False,4941.829900624028,24.76538807765461,589.1922242742532,True,3.6
579,0.17059746624714273,90,1604,0.17170771812517752,0,False,True,3241.306686130253,28.092518724708583,340.62650746979193,False,0.0
490,0.24791600456129748,80,1586,0.29153954831825274,50,False,False,1385.390818159354,31.312217295030862,467.91234355334007,True,3.7
585,0.3516321525012952,69,941,0.24906255979070582,0,True,True,2251.1304734803884,45.61308602657992,313.8184214577169,True,2.7
474,0.2631223842110115,38,2492,0.3742919662107227,0,False,False,967.2262028152842,37.13194706750953,424.5343575508605,True,0.3
100,0.22460317342840763,50,2043,0.31747724933668436,0,False,False,582.573937909984,7.945962856881796,531.5132150081031,True,1.8
157,0.30500440814122487,89,971,0.18258344082832784,50,False,False,1991.9084694951039,43.00878393761441,456.7496849123192,True,2.7
557,0.3880493989746989,84,2071,0.3520366140987914,15,False,False,2061.6053809849955,14.042160696403485,773.1877675604214,False,0.0
478,0.2975396774043258,75,2568,0.24068253107620108,30,False,True,3332.0358237590817,10.122388935538583,363.1853722292338,False,0.0
584,0.36850867424376876,41,1297,0.22923529415925833,0,False,False,2151.5273476392194,30.42960701331731,719.044220433022,False,0.0
139,0.3262053225061595,31,2049,0.1930462091463407,0,False,False,402.91893846163373,6.206775405225228,502.5705073236423,True,0.8
136,0.3046950195638212,57,2065,0.3909532495371917,0,False,True,456.6866197491816,30.08958170634382,142.17384053259613,True,0.1
160,0.35258072833057963,82,1714,0.3272132316388939,5,True,False,1925.462072492377,35.179181500149895,187.92636035075336,True,0.5
62,0.3640435686786918,53,2129,0.240266280614714,0,False,True,3597.1994867803032,19.405962920512426,186.68062250173793,False,0.0
555,0.24962900197910956,75,404,0.2868350836050806,0,False,False,4729.694187733609,43.03633981618554,737.2276225730683,False,0.0
151,0.22803744479817808,82,2300,0.04867067270027588,5,False,False,231.45230975755808,12.375580398302043,756.357595958631,False,0.0
138,0.34167725720943803,37,1227,0.041822119926043434,30,True,False,4598.497293949875,39.483088485149985,308.36611564437527,True,0.9
554,0.33894004133531996,53,1376,0.18664268401041226,0,False,True,319.5163398873019,14.261282540058364,504.4544824929803,False,0.0
1406,0.29519937941115987,41,1411,0.03295609473435275,15,False,True,1568.2754560632557,28.812350055939547,629.9711874029798,True,1.9
548,0.37052000149416786,42,1916,0.2443929445640498,15,False,False,4629.708212516151,28.29891988015889,313.87235352085963,False,0.0
1388,0.3821077601235766,49,2036,0.18077010850806388,50,False,False,970.8093579630464,35.79808996334171,645.7357902632102,True,2.3
584,0.2934261228324027,31,253,0.3493921537888711,0,False,False,2601.3638149686026,37.68871191671292,373.34541239033524,False,0.0
269,0.31707167192936797,79,2286,0.30447356398407766,50,False,False,4134.371465768418,30.70786719030029,390.9620980347842,False,0.0
472,0.19788760544509998,53,275,0.2588062127435634,0,False,False,1244.9441586099827,43.000798633984544,293.5094068165976,False,0.0
487,0.3383261826634831,44,362,0.09664654700383464,50,False,False,4966.61632857353,32.75770454280119,516.9548580673288,True,4.3
1392,0.2278872634685543,59,1037,0.3309907822017151,0,True,False,2529.0514938407705,43.214113984461626,107.09824309577385,False,0.0
241,0.3413324393736111,75,2292,0.3356045872657998,0,False,False,937.1242356559463,32.988168330714934,474.1494314283787,True,5.8
322,0.16298182869867528,45,862,0.31146412822381875,0,False,False,2196.2546877771542,26.389743108677578,361.07976553761506,True,1.0
248,0.13015847270496442,95,1072,0.06030482875164283,5,False,True,526.2725697273288,12.913320529134596,282.5574329819027,False,0.0
203,0.2183075327174876,77,2762,0.0963616144475104,50,False,False,3293.8937529619166,31.7066234641531,572.7195530609613,False,0.0
188,0.3736746023387564,43,708,0.20062007085181435,0,False,False,3622.9011028752643,18.437168239102682,790.3407142140052,False,0.0
538,0.24659439807928998,61,2882,0.14906215505511097,0,False,False,2040.1314694964753,18.311515456442766,542.2331809427068,False,0.0
268,0.3444419712011906,64,1764,0.3877461310527026,0,False,False,2596.528379776235,35.97011137761881,616.5935778050215,True,0.9
546,0.3553344612084879,97,1732,0.3642194445353226,5,False,False,2351.9445867380978,15.388439738709593,763.5942425904897,False,0.0
239,0.39589268067037375,90,2482,0.22684795812785397,0,False,True,4279.175275978565,35.412629412675656,653.3403621651604,False,0.0
162,0.2712592578868197,87,2609,0.07447090718367892,0,False,False,545.811986689514,24.195816228938316,374.8559522934027,False,0.0
231,0.29739119520352086,68,1124,0.019532216073828625,0,False,True,4602.681636276506,40.89628230395486,751.971063504294,True,0.6
185,0.2319612687519045,80,520,0.16612872094162268,0,True,False,4743.677884221728,10.289060584332123,109.71438261892472,True,2.7
584,0.13919321072383345,87,462,0.2023447232502203,15,False,False,1140.2812991292576,46.19177114435591,218.90219540824734,False,0.0
136,0.2786786573637061,43,2336,0.2822017007820454,0,True,True,3199.6626937581577,36.965060222245874,166.65443474093013,False,0.0
563,0.37679201254815786,39,688,0.37608810888169414,50,False,True,3583.895649029136,22.275650897423844,124.43047290393446,True,5.5
325,0.27266873585853535,61,2721,0.3143629762068648,0,False,False,1562.7819284411082,11.468626248317507,307.29374159364045,True,0.2
558,0.15713587206046287,33,1606,0.15208210528297697,0,False,False,2300.9030901698943,12.958390137738558,768.0354431744584,True,0.9
571,0.32387248032329763,39,892,0.1344711620472918,5,False,False,396.6979843570275,12.908060832069348,496.5415402758259,False,0.0
562,0.2993272714216335,68,2870,0.12113889988767595,0,True,True,2264.251470241169,34.181814607361474,277.21295973956813,False,0.0
84,0.18845346186989714,51,1810,0.35504934118245257,50,False,False,447.89000749278557,20.501667763520047,154.51792804909292,True,1.7
67,0.17428671884527175,86,2900,0.36196464413960405,0,True,True,3546.1769080971276,43.31871386207557,477.43490438818566,True,2.5
1418,0.14159531377940954,74,2900,0.10660264785658465,30,False,False,1854.0027556487632,40.95858035147873,294.18175961019574,False,0.0
323,0.1609887167447071,33,2938,0.2810960200365677,0,True,True,458.2710105225448,40.181626055190314,492.20988244562886,False,0.0
149,0.31329540462603783,61,1077,0.26351353983581877,0,False,False,2434.423402950138,29.056461406420862,783.0155429756587,False,0.0
265,0.1956922335421041,65,895,0.23759903166469087,30,True,False,3544.754993163697,36.62427393175794,600.225066314666,True,0.5
243,0.14036550499664766,55,2472,0.061083757203023,15,False,False,2546.1887757986824,8.254788757926386,570.8051565841846,False,0.0
582,0.2414860490940865,86,493,0.2628683115950741,15,False,False,2214.023142276237,41.68202247838697,589.2575304110909,False,0.0
154,0.21052328556891953,40,2571,0.21783636141779647,0,False,False,1662.0239331634093,33.36970416467628,789.4407925147409,False,0.0
555,0.36972992567907115,51,2984,0.13003020028420648,0,False,False,777.4733580631073,6.493494951893355,443.21644660647587,False,0.0
1389,0.37797374686202023,88,1687,0.011052438588068326,30,False,False,4199.394059969721,35.42816109720118,555.5402159215805,True,0.3
69,0.13603975622780817,77,1013,0.34143291872275694,15,False,False,4871.680656609182,10.602067561315065,432.24725611494904,False,0.0
341,0.10482666470097028,92,443,0.018128936868845848,0,False,False,1368.8844215566457,16.962742801080466,205.02764996143037,False,0.0
144,0.11162527095320136,40,1799,0.2418312109157038,0,True,False,2617.672359152781,37.96274458430268,416.66835394512157,False,0.0
1395,0.39525914844880605,53,1283,0.3656391997092713,50,False,True,1639.667206114054,13.306610118627447,692.6369546921621,True,1.5
564,0.22246246778196782,43,516,0.04113580364679703,0,True,False,4788.742629423114,33.277131509052694,485.95176709938914,False,0.0
582,0.10058809919864625,77,2350,0.25151762943405664,0,True,True,4552.783356961422,34.59668255239803,370.54034536515394,False,0.0
1407,0.2889746583424049,61,2372,0.11609225732914999,50,False,True,3435.79306272958,20.592135242220653,672.2113820467843,False,0.0
561,0.20181848059046792,79,758,0.0747897154205818,50,False,False,562.9461530889603,38.14199995741376,725.7172109357039,False,0.0
359,0.3178847204404469,85,896,0.2198970800113103,0,False,False,857.6476759394038,18.763460138015027,620.4155621178094,False,0.0
323,0.35870928201061125,77,2846,0.02881479165758463,15,False,True,595.3565924514758,38.396933286400255,116.31604223186514,False,0.0
325,0.2578947410583121,69,1088,0.03815248336500537,50,False,False,3419.608956182276,36.46352903133423,643.611274618822,False,0.0
181,0.10636459325391956,53,536,0.17376279043226772,0,False,True,1124.056364970474,21.35449564381461,552.5142850711034,False,0.0
476,0.32673505230245925,34,1636,0.3936880228600322,5,True,True,3429.840147298411,25.957613478866456,345.6655573745982,False,0.0
141,0.2652611334606023,80,974,0.324694237787462,0,False,False,4018.1605772110115,30.35855499544966,729.3309504878906,False,0.0
191,0.15769403189062195,92,2573,0.2741231228054776,30,False,False,257.7851645958807,17.387217360066497,688.2240992933439,True,2.0
68,0.24096771732245204,53,2241,0.009938467915370099,5,False,False,2804.731400777281,46.094147481554465,399.6092942234834,True,2.2
145,0.33032625149171324,64,2375,0.1305521194257959,50,False,False,921.0218946191595,30.12627113503296,777.9323664197635,False,0.0
1419,0.36573706392665306,83,1713,0.2361734340599908,0,True,False,2137.3440157044515,45.28164606355598,411.27281954861087,False,0.0
358,0.19350470593900204,50,616,0.25053293427465667,30,False,False,1546.6546090012368,18.857886186926525,547.9530614561118,False,0.0
497,0.39103972894148686,43,1735,0.018393549625302576,50,False,True,1211.2608997464622,47.182200442013354,292.3093369746951,False,0.0
536,0.1893478528993358,98,2697,0.27361383495796165,0,False,False,2747.518485782545,10.992470532155224,337.4283169956979,True,0.3
154,0.23777560385266064,55,2413,0.2245830553290297,5,False,False,2511.6096508861033,28.065381422911358,440.53045275351167,False,0.0
538,0.2887943707629508,47,326,0.04301402592707309,0,False,False,4791.642994961756,6.998130992726321,667.9449570738418,True,1.7
590,0.1480271092845702,43,1313,0.2689618891866729,0,False,True,1109.8661720032621,16.9101857015055,521.6905982627167,True,0.3
487,0.3031331860240425,94,1613,0.02134583944226356,30,False,False,2364.890295905544,17.155058829797586,261.6203052627733,False,0.0
77,0.15906145218994097,91,2218,0.33990805477491354,50,True,False,3555.330115375765,45.046335710642076,324.72896134465657,True,2.1
348,0.3256655846330674,34,2771,0.10442725464607516,0,False,False,3737.8553285638286,21.649927566106918,401.5191282527239,True,0.5
575,0.19437709299385386,87,2709,0.1666847491877612,15,False,False,3207.5244067067356,14.91876544318704,212.2664206727081,False,0.0
1385,0.12803325652597758,43,1839,0.14269355995276853,15,True,False,1728.7904193030975,6.434291607291841,657.1787769286108,False,0.0
350,0.23668969469149032,45,2413,0.2164371203437624,50,False,False,4917.362045021302,33.10526000376615,171.6304323861993,True,1.6
1394,0.24115730447093922,36,467,0.1954333677309612,15,False,False,1590.927313964863,27.71083559527087,497.3098115287533,False,0.0
258,0.2013623174175574,64,1945,0.3820409275361712,30,False,False,3248.849836872421,39.122070792990726,579.0707234684683,False,0.0
204,0.3834292669258068,55,754,0.053758338078268464,50,False,False,578.6943289927146,12.918929539871684,250.0991564415298,False,0.0
237,0.2728815297778747,58,984,0.3890687394777829,50,False,True,1554.656950035656,8.552204961857836,702.1696020131952,True,2.9
1387,0.2792495931491242,91,1379,0.06472786436519407,0,False,False,1592.7378587742328,46.637399996575816,642.117080494603,False,0.0
213,0.13356365644035115,78,2193,0.09700131322779693,0,True,False,4610.345773942937,4.575455977376201,244.23313713359016,False,0.0
91,0.2681742148881451,79,927,0.07836290472164822,30,False,False,2552.272011857864,9.093468520077437,462.0220272275616,True,0.3
483,0.35661101138439655,41,2343,0.32138175709864436,0,True,False,4613.416217233006,5.92967947110439,126.63445071632111,True,0.3
245,0.10469783743905324,31,1006,0.08317792956094419,15,True,False,3418.807055920892,29.376527931242922,629.5675070317096,True,4.6
65,0.30286965418531564,55,2557,0.11065421040626724,0,True,False,3940.0319761154446,5.868570400790983,748.1774048813837,False,0.0
132,0.1079335724228622,62,2608,0.3768818063113954,30,False,True,4246.703050629631,14.526133320906712,766.1376528321929,False,0.0
525,0.30064082402117637,36,769,0.3570459799269029,15,False,False,1340.2739810488613,31.975527365970752,622.759764948229,False,0.0
496,0.24807327756512568,43,621,0.2915478290092756,5,False,False,2797.655384432857,18.357535244719063,433.46121907092794,True,0.5
184,0.14565604881313518,96,2857,0.2161994062268871,30,False,False,515.666668722245,24.78253879887822,157.2590826068324,False,0.0
238,0.18757586933523634,41,280,0.19001481515442872,0,True,False,235.7000451816205,15.906283494036538,172.97122996032596,True,0.7
159,0.201781228626477,82,2789,0.24183626148786952,0,False,False,1796.779490875402,15.420666875152651,408.79740025699044,False,0.0
200,0.2934816910324626,45,1280,0.03984295258619493,0,False,False,4802.414409739903,9.191415618254823,603.5875812522693,True,0.1
207,0.23932071865637777,98,339,0.12400541676715622,0,True,False,1962.6431464441323,4.650015760030097,557.4979634634191,True,2.7
239,0.2532771548177928,65,1725,0.20702720995785628,0,True,True,3427.942087567042,27.582869128943184,137.26045029475267,False,0.0
1394,0.1508612295832996,66,2732,0.338036814360202,0,False,True,4767.0111354038045,12.438121334626993,771.1939490512199,True,1.9
74,0.3110253807510724,43,240,0.2749019224957911,30,True,True,4416.004048387297,12.268345681439001,486.2421074861871,True,1.8
513,0.3052875624917047,63,816,0.018764384447043272,0,False,False,4356.96590418061,46.67892346200027,567.5386058295862,False,0.0
256,0.14864797387664697,75,1050,0.001647639101619758,30,False,False,1774.9121717162704,42.428066132236125,624.67477194319,False,0.0
232,0.36038969156265777,45,1311,0.09597569696641504,50,False,False,1716.7999215125287,42.640580849777685,553.988966176939,False,0.0
532,0.1495420962324667,37,1827,0.11185636593705106,30,False,False,2395.904140534311,5.564160153672829,540.6313215120224,True,0.2
133,0.3065288230432921,51,775,0.006840395643342001,50,False,False,3470.78152375766,40.11739793921884,180.41329818753337,True,1.0
84,0.1687633212602476,35,1868,0.3617946276207611,30,False,False,1947.2454211803572,7.786861029921236,220.31073976450546,True,4.8
251,0.25629697028671483,93,502,0.29839633905920127,5,False,False,3845.410670998512,31.36719557227517,689.7070766814226,False,0.0
1420,0.25806686782579874,86,1163,0.19503137044494362,30,False,False,1695.304046556685,7.939259718154288,423.76459965568506,False,0.0
521,0.19179578526153693,32,1776,0.28184475901861356,0,False,True,1528.0522546170594,32.7149229551473,455.574847646862,False,0.0
82,0.17210866697330446,36,980,0.2075182832226568,0,True,False,2908.455957994225,38.29768121267683,128.50115696592493,True,2.5
77,0.33357055928655366,86,1510,0.2054608103444518,0,False,False,4168.487809665814,22.296782961564308,662.5624467446889,False,0.0
1409,0.10739971722847873,66,346,0.36973067871662685,5,True,False,3393.064552772977,9.177470053331902,419.0391182629242,False,0.0
582,0.13212550532742445,74,1584,0.2778292809064342,30,False,False,2474.0894028930925,25.097973973723395,261.8469537724557,False,0.0
88,0.18575050727733305,66,2327,0.38906275635282267,0,False,False,591.2754972614309,8.171089837738677,754.5928894080452,False,0.0
341,0.15475504667546064,59,2010,0.3773191381792079,0,False,False,1200.852851867651,18.29307719395849,763.3647223013169,False,0.0
263,0.11142056164459385,51,791,0.006823029132267866,0,False,False,1191.317861650311,16.62122617131252,410.64133916722733,False,0.0
130,0.26321162561277367,35,1165,0.20055822995435074,0,False,False,476.3110294843587,18.342856090383155,366.1083102977239,False,0.0
1386,0.30638779914409947,47,1415,0.04569080923242468,5,False,False,4207.707496537191,15.366736679921164,164.43050574507942,False,0.0
514,0.22754610254601226,77,701,0.2263149821146816,0,False,False,2348.7631152444733,31.325130137032797,560.8480613696838,False,0.0
170,0.3245088544150103,54,1650,0.013146147368541384,0,True,False,3685.081395599756,7.5347271158208216,542.2053266415045,False,0.0
266,0.22914016404708598,60,1760,0.03826222146467715,0,True,True,3202.1650997585807,33.6103407016392,195.65383436419302,False,0.0
511,0.14120555718955963,49,1332,0.08217377439953598,0,True,False,1716.1095993925032,8.778250715670488,503.6494758919527,True,5.7
249,0.37999817295366833,54,2787,0.044683560251335665,15,False,False,2406.9277534820026,37.530306048593765,141.09394988483433,True,0.9
545,0.1149222705173078,33,502,0.021183360541653196,5,False,False,2751.657052576691,18.551447373895275,651.9767548524129,False,0.0
90,0.11551206828892203,50,909,0.024481261952085023,0,False,False,1560.9433687777105,41.309387348549535,783.402670626068,False,0.0
231,0.2811418921603142,83,485,0.39067764552119066,0,False,False,4480.148427312723,10.469493852355107,648.4676458966023,True,0.0
337,0.25414395985171484,63,578,0.06823563269521467,5,True,False,2902.0256392301244,36.88296679273619,596.5821489368597,True,1.9
517,0.39754127863539923,69,844,0.09677392627328558,50,False,True,1276.8307682674963,42.57326476075419,287.54750066458064,True,5.0
350,0.182368015559612,76,239,0.22393850844461585,0,False,False,593.8092191819092,12.492636538831697,256.2143570113891,False,0.0
582,0.13782407767499338,63,273,0.0982510151850097,0,False,False,1078.3533389392048,42.954715698523266,274.5300607679597,False,0.0
356,0.15951737910243727,36,1543,0.31531347090990414,30,True,False,3408.789658619766,32.84560443908964,128.66731880068068,True,0.2
147,0.11660195521103145,87,1026,0.0318771892252947,50,False,False,3717.267731637834,33.84150056813718,416.42829758053944,False,0.0
482,0.19212406626862477,92,2110,0.12509920905575164,15,False,False,2520.3598071043293,22.64270520775854,150.41375422214497,False,0.0
481,0.19851199226339858,93,2188,0.05648267373810248,0,False,False,4843.59235009854,33.399354106720516,118.69065909052466,False,0.0
336,0.370156504355601,43,2795,0.34851869019449067,0,False,False,1937.712781602902,12.19007008126838,602.8782635154225,False,0.0
577,0.2669074855037255,34,1578,0.25871961274574046,0,False,False,3912.499953245899,31.46603902927436,435.36432174045336,True,1.6
566,0.19540241430924354,66,2489,0.26291272733174986,0,False,True,2065.34133910929,28.14583611444782,650.2186490443454,True,1.5
536,0.28458274638322967,50,464,0.1293328261199543,0,True,False,1207.1405950954183,34.08204165095887,494.2750178801313,True,0.9
496,0.30430180192457296,46,1179,0.24420759658600022,50,False,False,771.151840356773,33.33142099387737,306.44551369676117,False,0.0
343,0.2788222070712536,40,2396,0.2165885212103676,15,False,False,1753.42420296815,18.138409905894164,604.6996877039029,True,1.4
350,0.1190214305708868,90,1994,0.22918129414173383,5,False,False,482.13951591942885,11.75846535576386,139.11146403792492,True,2.4
465,0.35927334448046455,54,1590,0.25336511034064624,5,False,False,4471.303836194132,39.73108534440444,182.8037227056301,False,0.0
357,0.28755398965820633,44,682,0.3042721016354845,0,False,False,806.3435381289173,34.77320588401973,182.18287888720818,False,0.0
486,0.3509708022223996,63,252,0.10250779432484913,30,False,False,2944.816680539019,6.107230978968944,504.5353787165252,True,0.6
200,0.17361021975924396,58,1078,0.3104663013658657,50,True,False,2210.8086692609268,30.564742289866924,611.2795158672168,True,5.3
217,0.12218013301730338,45,2730,0.2208848776570029,5,False,False,2084.3947237202196,25.362505815681402,608.8052034382308,False,0.0
244,0.272271929029187,68,2196,0.10900828520373484,15,False,False,2926.313371516614,11.824342342145505,749.7740111246361,False,0.0
567,0.203929384831334,50,269,0.05559261614553704,0,True,True,4410.694156869115,23.746855339847098,124.90677123126439,True,0.0
460,0.2804293542758386,61,1844,0.2073472763806278,5,False,False,4370.345361923974,25.60285078139098,581.7534310957619,True,1.0
515,0.12142736339742474,32,423,0.24094852142227144,5,False,False,4303.136753622124,46.60942921742203,665.1947623958356,False,0.0
213,0.38097961979865846,96,801,0.3127847315557618,0,False,True,2059.8536352847523,14.548343785398679,405.7282751344014,True,0.6
1392,0.15914887076230871,63,921,0.11767950434502215,0,False,True,1596.7820469903756,22.411652461707046,271.1574277655096,True,1.6
1391,0.170258554434366,65,303,0.14287585335994687,0,False,True,735.4169567633821,28.507637891882364,691.5585978111425,False,0.0
199,0.1463670049139417,49,2780,0.03539683416569966,5,False,False,2111.6362568897057,17.032205386328442,611.0261526983824,False,0.0
87,0.31992593794669044,69,785,0.3855799289699294,50,True,False,990.828587760832,41.01447854861553,616.9389525370876,True,2.3
72,0.26960250459915225,35,561,0.09838904650272756,0,False,False,4140.396593714536,15.140542516630251,149.3073137407601,True,1.8
63,0.3262165109848739,94,1699,0.38534693423009597,0,True,False,3434.7949644097803,7.492704411586546,621.7178184643701,False,0.0
529,0.1504517213238587,37,2432,0.265790926364457,30,False,True,4783.513549582045,8.774490778422194,238.08269897767167,True,1.8
525,0.33128937564208893,53,1280,0.23699519500928254,0,True,False,313.1394668100603,38.07050649258374,688.9499425213329,False,0.0
237,0.13067614642223763,34,2551,0.1732429982544547,15,False,False,1725.3436244173254,26.38932893809813,402.4678313465474,True,0.1
543,0.3831088032041825,93,2847,0.09697820146054102,15,False,False,4001.0392389852036,36.22054070997787,327.7886578908976,False,0.0
97,0.26884135197047926,69,1981,0.0469508244378547,0,False,False,615.9795987085199,4.685350192611361,479.00805661139833,True,1.6
1385,0.11207167017056276,74,493,0.2143435204447819,0,False,False,4640.167575943588,19.835365005064144,112.99867450011216,False,0.0
555,0.23596886038305334,77,2656,0.2613830029757082,15,False,False,2200.33516351212,39.01953054093434,212.7285486818938,True,3.4
478,0.23126842359676764,78,1257,0.17758850670019052,50,False,False,4881.067024540724,10.478054293937424,782.8962014263906,False,0.0
205,0.3212869621365031,76,2654,0.3178535833802183,50,False,False,2930.829954474351,41.135605319064815,586.3940126550141,False,0.0
518,0.32070933148107,92,616,0.3603085582697059,0,False,False,259.26238837653574,34.40870292647665,383.52323099470067,True,2.0
72,0.2512286558920953,100,1092,0.39814742976879747,30,False,False,4175.268656495577,34.84408769867697,694.4746599695834,True,3.9
543,0.33680020883733264,86,665,0.09450747135602189,0,False,True,2139.4934630484236,20.847492492201376,480.8286127867438,False,0.0
203,0.3140893386581459,92,2354,0.39694602743883106,0,True,True,4492.909596212215,41.939119998311035,532.286298101157,False,0.0
568,0.10477332220957125,77,800,0.19861934628432493,0,False,False,3940.2724184499734,27.425629244606103,661.1154884664004,False,0.0
1388,0.33818374086438074,54,2272,0.14691547401055202,50,True,False,4055.99161860102,28.761817399889054,405.58245908317804,True,2.3
577,0.2613260301067941,88,362,0.3687055452019262,30,False,False,1434.318924542777,33.87969385564601,550.1524820018855,True,0.2
205,0.3893400961704473,76,2241,0.35874297790830356,30,False,False,3821.700654535446,10.074973320828104,210.28835218805398,False,0.0
146,0.11893489664744704,92,1048,0.3303810883062194,0,False,False,571.1141356998417,47.037201662089196,255.11233138529292,False,0.0
588,0.33851814973360206,70,2599,0.09272977114057804,5,False,False,835.5322667657006,38.88176295492449,167.81935743797538,True,0.9
148,0.3867428896965108,81,2088,0.07567387006349234,15,False,True,1797.5494970995521,36.84071915030255,228.31234580339748,False,0.0
342,0.39493094827114217,40,2920,0.169056237109818,0,False,True,2569.2438185794294,39.88640600600071,692.4312071307455,True,5.7
1412,0.3085223187155134,44,2742,0.3313050927052612,5,False,False,1699.6723163394356,15.304978449085874,384.34481408536567,False,0.0
